StartDate,EndDate,Status,Duration (in seconds),ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent,age,education,gender,attn.screener,open.1,open.2,climate.concern_1,fuel_10,transit_10,vehicle_10,energy_10,air_10,land_10,jobs_10,water_10,food_10,slider.attn_10,beh.e.vehicle_1,beh.energy_1,beh.flight_1,beh.no.car_1,race,pol.id_1,income,zipcode,feedback,climateLink1,climateLink2,climateLink3,climateLink4,c,qual.text.check
1/9/24 2:29,1/9/24 2:40,IP Address,685,R_32V6sGBAW3zpjhV,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",30,High school diploma,Female,Other,"Pollution deteriorating the earth, humans creating negative impact and losing touch with nature. It feels concerning and frightening to see the effects. ","The world shifting from normal climate to extreme climate due to pollution, impacting multiple levels of the environment and ecosystem. ",95,87,100,100,100,77,100,100,100,61,100,86,89,100,98,White or Caucasian,12,"Less than $25,000",49503,,0,0,0,0,2,1
1/9/24 2:30,1/9/24 2:50,IP Address,1222,R_7bBrWbFqBIpXKud,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",59,Some college,Female,Other,The images is pollution we are inhaling in the air. I feel sad and afraid when viewing these images.,"The content in these images shows how the earth is changing from a beautiful creation to destruction due to intense heat. I feel burden, sadden and so afraid.",100,100,100,100,100,100,100,100,100,100,100,82,100,53,0,Black or African American,93,"$25,000-$49,999",31082,This study was very enlighten and revenant. I now look at the impact of climate changes in a different way. Thank you very much. I applaud you for a survey well done!,0,0,0,0,2,1
1/9/24 2:32,1/9/24 2:39,IP Address,432,R_6nct19AKhXLrsM2,anonymous,EN,0.800000012,"Yes, I am at least 18 years old and I want to participate",47,High school diploma,Female,Other,Curious interested in seeing more. Like the images environment our world farming agriculture Mother Nature ,"Science Viruses, climate change, endangering, species, change of weather scared that we are taking care of our environment",77,35,67,74,97,93,100,95,99,69,100,77,82,36,26,White or Caucasian,63,"Less than $25,000",78207,,0,0,0,0,1,1
1/9/24 2:32,1/9/24 2:37,IP Address,328,R_52MDG9RuVzcEtCr,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",45,Some high school,Female,Other,To me it looks like a bunch of different pictures of different locations to visit for a family vacation ,It honestly doesn't look like anything that would interest me and I feel like I would look for something else to look at ,100,71,93,100,92,100,100,100,94,68,100,81,91,100,100,White or Caucasian,52,"$25,000-$49,999",74056,Nothing that I would like to add,0,0,0,0,2,1
1/9/24 2:33,1/9/24 2:54,IP Address,1231,R_3rPDNAz5mt8HJxH,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",82,Some college,Male,Other,"These images are a mishmash of different items that appear to be news releases. Some are futuristic, others seem to be political protests. I do not see any connection to all of them. I do not know what the foreign images say but many appear to be about climate change. ",Once again these images appear to be statistics about climate change but I cannot read the different languages. The theme here seems to be about global warming over the past years. One shows what appears to be the fluctuation and increase of temperatures since 1880.,18,0,50,0,40,0,60,2,91,0,100,0,14,40,0,White or Caucasian,82,"$50,000-$74,999",11725,,0,0,0,0,1,1
1/9/24 2:41,1/9/24 2:54,IP Address,761,R_5EMUfGkLEybvwvN,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",52,High school diploma,Female,Other,Some of the photos are fun filled and makes me feel happy and others  are destroying our country and it makes me frustrated. ,That our climate control is no longer good for our planet and its sad. And its just getting worse instead of better.,86,79,71,82,100,75,100,82,100,75,100,36,73,68,44,White or Caucasian,67,"Less than $25,000",40051,,0,0,0,0,1,1
1/9/24 2:49,1/9/24 2:58,IP Address,536,R_5ha41B4rad2d6Yw,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",31,Graduate degree,Male,Other,These images include a lot of different people and a lot of togetherness. They make me think about what people can do if they come together.,These images make me think about the diversity in the vastness of the world. I see different graphs pie charts the globe and someone who looks like she's from a different country. I also see polar bears flat map I see a lot of images and I don't know what they have to do with each other.,89,26,70,95,84,10,72,80,67,6,100,100,69,50,51,White or Caucasian,36,"$50,000-$74,999",30350,The study I just completed told me a lot about green Energy electric vehicles and the effects of carbon on the atmosphere. It made me feel like we need to do better at saving the oceans and trees and the investing more in a renewable energy. Natural resource energy would be best. Perhaps we need more wind turbines and solar panels to power Our Lives.,0,0,0,0,1,1
1/9/24 2:49,1/9/24 2:59,IP Address,573,R_5Qyhn1etsTT9KzN,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",31,Graduate degree,Male,Other,These images make me think about the desert and a lot of hot areas. They show cracked ground and the Sun and have a lot of orange hues.,These images make me think about fire in the Sun. There are a lot of pictures of the globe on fire and also the center of the earth the core of the Earth which is I think a magma core.,83,13,75,73,75,14,100,74,70,66,100,81,64,50,62,White or Caucasian,67,"$50,000-$74,999",30350,The study I just read told me a lot about renewable resources versus carbon and oil on fossil fuel resources. I think it would be better if human starter to use more renewable energy resources to lessen the negative effects we have on climate change.,0,0,0,0,2,1
1/9/24 2:52,1/9/24 3:27,IP Address,2100,R_5Lga6RJmtFMpkR3,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",48,Some high school,Male,Other,I see and feel a seriousness of looks on the people in the images faces. Some seem aloof and others more intense. Personally they make me a little uncomfortable in that there's a gloomy and possibly too little too late future ahead. And also the importance of recognizing our presence and how we affect our natural resources. Although aloof is still the word I would use to describe some of the faces . ,This seems more educational in that charts maps and individuals are in a motion of point. There's a definite feel of more comfort for myself here as these images have answers quite possibly to what may be a more structured and informative way of how one might correct or at a minimum lessen the affects of topics at hand,69,77,8,78,100,31,100,19,100,12,100,30,95,69,81,White or Caucasian,87,"Less than $25,000",37616,"I feel uninformed on certain aspects of these topics. Not for lack of interest, but more for intolerance of commercialized media that insist on forcing ideas and uninformed data on areas i would have available more readily. And for this reason alone sometimes i choose not to seek out information such as the topics in this survey. Thankyou to whomever has designed this and all the people it must have taken to structure and still be taking for that matter. And these ideals from a personal standpoint, are what i needed to help me have more educated info in a world where this topic should be the only topic until the corrections and protections ard put in place to ensure it ",0,0,0,0,1,1
1/9/24 2:54,1/9/24 3:05,IP Address,642,R_5esojpqzzOchD0K,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",50,College degree,Male,Other,There is a wide range of emotion when looking at the images. Some of the images portrait good feelings and others are absolutely disturbing.,I feel like the images are portraying a happy place like Earth. I feel good looking at this as a whole.,88,65,71,36,72,88,74,94,88,81,100,15,71,100,0,White or Caucasian,84,"$100,000-$149,999",48658,Great survey,0,0,0,0,1,1
1/9/24 2:56,1/9/24 3:07,IP Address,660,R_6lPJphM0Hs9A92N,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",75,Some college,Female,Other,I guess the images are about conservation and people joining together to protest and make a positive influence on changing the environment.,I am confused because I don't understand some images and I see no cohesion of the images that are shown.,100,92,84,80,100,100,87,100,100,68,100,100,100,94,100,"White or Caucasian,American Indian/Native American or Alaska Native",17,"Less than $25,000",36602,Nothing,0,0,0,0,1,1
1/9/24 2:56,1/9/24 3:03,IP Address,430,R_6npBBgSc0N8FMy6,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",70,College degree,Female,Other,We are making the planet a warmer place with our manmade pollution and the way we live. It makes  me angry and sad to see us destroying our home,It is showing the effect of climate change on the planet. It makes me feel very sad for all of the animals we are killing,100,81,19,72,91,91,100,100,100,82,100,30,73,40,10,White or Caucasian,20,"$25,000-$49,999",34434,,0,0,0,0,2,1
1/9/24 2:57,1/9/24 3:07,IP Address,615,R_6fvgSlyqluXTnPd,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",66,High school diploma,Female,Other,It makes me realize that climate change needs to continue to be addressed and we need to gather as much info as possible ,I don't understand the language but I can see how climate change is affecting animals and the environment ,82,21,99,76,86,70,86,100,96,76,100,16,68,87,17,White or Caucasian,20,"$50,000-$74,999",21740,,0,0,0,0,1,1
1/9/24 2:59,1/9/24 3:08,IP Address,562,R_6EFxf1A9SAUwFWo,anonymous,EN,0.800000012,"Yes, I am at least 18 years old and I want to participate",42,Some college,Female,Other,They look like pictures of the news shows. I don’t watch the news it’d too depressing and sad.  Nothing but negative stories. ,Pictures of the outdoors and make me feel happy and excited about spring and summer time . My kids love outside ,25,11,85,88,89,16,88,10,85,17,100,36,78,91,3,White or Caucasian,73,"$25,000-$49,999",44870,Nonw,0,0,0,0,1,1
1/9/24 3:10,1/9/24 3:18,IP Address,536,R_7dtXdvu3bq4Li02,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",53,Graduate degree,Female,Other,"Neutral. You mentioned climate earlier, but I cannot subconsciously make a connection, as it seems foreign and some good.","Worldwide, the temperature is rising and that poor polar bear is gonna soon be extinct. This is worldwide, not just USA ",85,50,90,63,87,70,70,73,79,50,100,42,62,95,13,American Indian/Native American or Alaska Native,50,"$75,000-$99,999",58075,,0,0,0,0,1,1
1/9/24 3:10,1/9/24 3:14,IP Address,287,R_11bzBwHkCwVTqjY,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",49,Some college,Female,Other,This is making me look like they are showing different areas of a city and showing that many different aspects of what goes on in it like the land maybe protests Maybe security groups,I believe I'm seeing like the maps and graphs of a certain area that is cold because I see a polar bear on a piece of ice so I'm believing that they are maybe measuring or conducting some type of research in a very cold climate,33,92,64,84,87,95,97,88,80,87,100,65,87,90,37,White or Caucasian,28,"$50,000-$74,999",32780,,0,0,0,0,1,1
1/9/24 3:12,1/9/24 3:21,IP Address,511,R_60rbod8fKVxw5pF,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",49,Graduate degree,Male,Other,It looks like an Artificial Intelligence generated images of the effects of global warning.  The images are quite striking and disturbing at the same time.,The content of these images appear to be related to global warming and its effects on different parts of the world.  It makes me sad and alarmed.,66,35,50,71,60,30,76,66,71,4,100,50,60,56,20,White or Caucasian,75,"$150,000 or more",55379,,0,1,0,0,2,1
1/9/24 3:13,1/9/24 3:38,IP Address,1510,R_7OiaB7q1Et2dBpa,anonymous,EN,0.800000012,"Yes, I am at least 18 years old and I want to participate",54,High school diploma,Female,Other,"The pictures seem to be random pictures of people, places things.  People in different scenes a couple group pictures nice places and not so nice places.  The pictures got me thinking of many thoughts for example are these pictures linked to each other or what the might or might not  have in common.  The pictures did not trigger any different emotions so made me feel content ","The pictures seemed more intense, like more educated or the weather and graphs to report what is going on around the earth. I did not understand some of the other languages on a couple of the pictures. So it seemed that the pictures had more in common with each other but made me feel a little uneasy ",33,25,81,63,69,26,48,24,82,33,100,55,22,23,73,White or Caucasian,24,"$50,000-$74,999",85302,N/a,0,0,0,0,1,1
1/9/24 3:17,1/9/24 3:24,IP Address,392,R_3QnrroDbFrdid0K,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",74,High school diploma,Female,Other,These are scenes in nature  some are scary and some are breathtaking.  I think they are meant to show some images of climate change.,"Some of these images are truly breath taking.  I shows the amazing world we leave in, good and bad. The pictures also indicate that the worlds destiny is in our hands.",84,60,88,81,100,50,100,94,100,61,100,62,67,58,3,White or Caucasian,84,"$50,000-$74,999",48316,wow this was truly different,0,0,0,0,2,1
1/9/24 3:21,1/9/24 3:27,IP Address,360,R_3Pqjw6B47ABcs8D,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",59,College degree,Female,Other,These images make me feel like the planet is doomed to an arid and fiery future. The images are disturbing and depressing,"The content of these images is sad and depressing, horrifying and frustrating. They make me sort of glad that I'll probably be dead before the worst happens",94,99,82,100,99,100,100,82,99,50,100,92,52,0,0,White or Caucasian,46,"$150,000 or more",85295,,0,0,0,0,2,1
1/9/24 3:24,1/9/24 3:29,IP Address,299,R_1Ed7b3o4Ckej7uM,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",24,High school diploma,Male,Other,"These are just google images, they don't make me feel anything because they are not relevant. If they included some context it would be more interesting.","Google images pertaining to the earth or nature. They are not relevant to me, so they don't make me feel anything ",28,20,13,21,29,78,86,48,79,0,100,9,15,21,6,White or Caucasian,96,"$50,000-$74,999",52349,"It was fine, thanks",0,0,0,0,1,1
1/9/24 3:26,1/9/24 3:36,IP Address,577,R_6SI8KRY6PCC5pRA,anonymous,EN,0.4000000059604645,"Yes, I am at least 18 years old and I want to participate",71,High school diploma,Female,Other,I t would be a mixture of feelings. I’m not really sure what they represent. I do the like one with the hand and the world,Polar bear my favorite.the others are too many charts to concentrate on. The global temp chart is easy to follow.,60,0,18,11,49,19,83,0,61,0,100,0,0,8,0,White or Caucasian,82,"$25,000-$49,999",17019,,0,0,0,0,1,1
1/9/24 3:37,1/9/24 3:44,IP Address,401,R_75sct7Sgld5oP4e,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",54,High school diploma,Female,Other,the content of these pictures is Earth and the environment and are trying to convey that we are killing our planet.,Earth and the environment. They are colorful and are meant to invoke sadness that we are killing our planet.,61,20,70,9,51,60,91,40,91,10,100,0,15,10,0,White or Caucasian,90,"Less than $25,000",78957,none,0,0,0,0,2,1
1/9/24 3:37,1/9/24 3:46,IP Address,536,R_6FCUjOLWP9Vf3ck,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",51,College degree,Female,Other,These images include people. Some of them are in city settings. The pictures of protests make me feel interested.,These pictures represent the global issue of climate change. They make me feel interested in learning more.,84,45,100,60,100,60,85,75,100,49,100,0,100,41,0,White or Caucasian,43,"$100,000-$149,999",22015,,0,0,0,0,1,1
1/9/24 3:38,1/9/24 3:44,IP Address,339,R_52DpDvz2a3DkGEV,anonymous,EN,0.10000000149011612,"Yes, I am at least 18 years old and I want to participate",37,Some college,Female,Other,They make me feel like I’m capable of anything. The pictures are of earth and the most beautiful parts of it.,"It represents two opposites, Fire and Water. It makes me feel like I’m ready to take on the world immediately.",67,70,98,76,69,76,75,73,76,68,100,67,68,30,26,White or Caucasian,9,"$50,000-$74,999",91301,,0,0,0,0,2,1
1/9/24 3:38,1/9/24 3:48,IP Address,565,R_6OUPK8C4JCVHhW2,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",44,College degree,Male,Other,It’s looks like a bunch of jumbled news stories. To be honest I feel like it’s propaganda to get me to think a certain way. It also is not peaceful so I feel they are trying to invoke a state of fear. ,"Confused on content, there’s no context I can see so I’m left with unanswered questions. It looks like they are trying to show data on reasearch and be official but to me it looks jumbled and doesn’t give a whole picture for me to judge.",4,8,94,3,12,5,50,8,15,6,100,0,25,0,6,White or Caucasian,100,"$50,000-$74,999",30157,More lies being told with climate stop feeding into hype,0,0,0,0,1,1
1/9/24 3:39,1/9/24 3:48,IP Address,532,R_1P4TrNS96Tg1kNv,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",46,College degree,Male,Other,This are images of the planet that needs our help to survive. Climate change needs to be addresses as quick as possible.,"This are images of our planet Earth, most images illustrate the Earth suffering from climate change.",70,74,100,100,100,100,100,78,100,16,100,100,100,22,16,White or Caucasian,49,"$50,000-$74,999",97007,,1,0,0,1,2,1
1/9/24 3:40,1/9/24 3:45,IP Address,341,R_1QLVfy8wTeepVAZ,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",45,Graduate degree,Female,Other,These images are very beautiful. The colors are very vibrant. I would be pleased to see these come up in a search result.,The content appears to involve human hands and the earth. The colors are very vibrant. I would be pleased to see these results.,82,28,100,4,95,66,100,100,100,14,100,1,98,7,78,Black or African American,27,"$100,000-$149,999",17551,Thank you ,0,0,0,0,2,1
1/9/24 3:40,1/9/24 3:57,IP Address,1044,R_7CKOcJ3HfGgi1RT,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",58,Some high school,Female,Other,It shows Different place around the world amusement park gathering different cultures people having ,To me it looks like they showing you and telling you about history and it makes me feel good to see things like that happening as well,84,0,86,82,47,42,88,47,89,0,100,0,42,50,92,Black or African American,61,"Less than $25,000",10467,Na ,0,0,0,0,1,1
1/9/24 3:40,1/9/24 3:51,IP Address,656,R_1HjJfBBDMePkziJ,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",57,Some college,Male,Other,It's a real of photos which leaves me rather confused and curious to what is the point.Also the photos are strange looking.,Here we have a rather strange looking set of photos.The reel of photos leaves me wondering what is the point of the photos as they look strange.,98,81,76,92,80,79,86,80,86,81,99,95,86,14,21,Black or African American,9,"$50,000-$74,999",30349,Nothing bad to say survey was on point.,0,0,0,0,2,1
1/9/24 3:44,1/9/24 3:51,IP Address,414,R_5oRr59ASTNZNXVd,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",44,College degree,Male,Other,It shows the effects of climate change on Earth. It shows what it can look like either with climate change being affected and without.,The effects of climate change and astronomical events. They show that the Earth could be nice and habitable and it also shows that it can be destroyed.,38,20,84,79,74,16,88,63,50,27,100,61,71,64,26,White or Caucasian,62,"$75,000-$99,999",45176,,0,0,0,0,2,1
1/9/24 3:45,1/9/24 3:59,IP Address,847,R_1WIIRyp3kXC1MHu,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",71,High school diploma,Female,Other,"I am seeing images of different people's in what seem to be a news station broadcasting  live events , ",I am seeing different picture of the world with a child in it and it make me feel relaxing  and comfortable ,100,19,100,100,100,100,100,100,100,23,100,83,100,100,0,Black or African American,50,"$50,000-$74,999",30034,The survey were great ,0,0,0,0,1,1
1/9/24 3:47,1/9/24 3:56,IP Address,544,R_3ojGMJbjQaZr3y1,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",52,College degree,Female,Other,Environmental images of planet Earth. Like environmental images but not pollution stacks but know manufacturing is essential part of life.,Wide variety of environmental images. Some images show 2 sides of good and bad for earth which is reality of life.,5,2,23,2,28,7,64,11,66,2,100,0,32,14,0,White or Caucasian,96,"$100,000-$149,999",44060,,0,0,0,0,2,1
1/9/24 3:53,1/9/24 3:58,IP Address,301,R_3gztMUhHcZC9l4Z,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",30,Graduate degree,Female,Other,Makes me feel like I’m looking at pictures of the diverse world which is enjoyable. It has lots of people,Looks like a science and data related search and it makes me feel happy and like they can be used well,100,100,100,100,100,97,100,97,100,99,99,100,99,95,100,Black or African American,0,"$100,000-$149,999",19131,,0,0,0,0,1,1
1/9/24 3:53,1/9/24 3:59,IP Address,339,R_1g1rMluyROHHViv,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",38,College degree,Female,Other,"The orange makes me think of dry surroundings,  like a desert. I think of thirst and heat and the search for water","They have a lot of orange, making me think of fire and heat. I think of destruction and fire and being hot. ",60,10,77,30,82,72,88,66,86,16,100,26,64,10,0,White or Caucasian,100,"$75,000-$99,999",42210,,0,0,0,0,2,1
1/9/24 3:56,1/9/24 4:00,IP Address,229,R_7exxZTEeTFNnBvl,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",35,College degree,Female,Other,Like opposites together in one picture destruction and nature all in one not sure how else to describe it,These are images of the earth shown from different perspectives artisticly on each picture shown idk what else to say,50,8,84,90,65,50,45,62,70,8,100,15,44,42,0,White or Caucasian,1,"$25,000-$49,999",39466,,0,0,0,0,2,1
1/9/24 3:58,1/9/24 4:06,IP Address,462,R_6kBZkXDHfwmOj8F,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",65,College degree,Female,Other,I’m not sure what I am supposed to feel by looking at these pictures.  Some of them are attractive while others I don’t understand ,Shocking. The most influential one is the temperature chart. We need to change to protect our world. ,80,69,61,28,79,39,90,63,88,61,100,12,50,53,0,White or Caucasian,51,"$100,000-$149,999",14559,,0,0,0,0,1,1
1/9/24 3:59,1/9/24 4:04,IP Address,314,R_7tlKMwnNSHXzx2J,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",62,High school diploma,Male,Other,Some are good and some show pollution. Need to stop polluting and turn green. Shut down the factories,"Climate change is happening, the earth is getting hotter and the icebergs are melting. Need to do something about it now.",100,82,100,100,100,100,100,100,100,81,100,50,85,95,6,White or Caucasian,22,"$75,000-$99,999",11738,,0,0,0,0,2,1
1/9/24 4:02,1/9/24 4:09,IP Address,399,R_7qlY3iBnNOQeTWs,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",55,College degree,Female,Other,"They make me scared. They remind me of the Apocalypse. They look dry and eerie. They also show some new life after the devastation, which gives me some hope. ",We need to take better care of our planet. They make me think of how the climate is changing and how it's hurting wildlife. ,87,66,75,77,100,100,100,100,100,72,100,62,26,1,0,White or Caucasian,90,"$75,000-$99,999",98029,,0,0,0,0,2,1
1/9/24 4:03,1/9/24 4:07,IP Address,279,R_3ex4RE2Nzv4IiRz,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",37,Some college,Male,Other,"I feel despair and fear, worried what earth will look like in 5 years, in 10. The earth is dying and we need to help it. ","They make me feel scared for what is happening to the planet, it is dying. It makes me feel worried about the future. ",84,62,100,66,78,78,100,74,97,38,100,67,77,100,18,White or Caucasian,7,"Less than $25,000",93223,,0,0,0,0,2,1
1/9/24 4:05,1/9/24 4:12,IP Address,420,R_3EasvzgkmZDEwyB,anonymous,EN,0.800000012,"Yes, I am at least 18 years old and I want to participate",29,College degree,Female,Other,Makes me feel hopeful for uniting together. Gives a sense of world peace. The protests are concerning but it is apart of sticking together for a great cause.,"The colors give a feel that the story is about the earth, hence the blue and green. I see charts that show what I believe are temperatures either rising or falling over a give time. ",80,62,100,81,76,64,81,89,84,24,100,62,68,62,29,Black or African American,78,"Less than $25,000",77386,,0,0,0,0,1,1
1/9/24 4:08,1/9/24 4:21,IP Address,735,R_1P5i2pcjK45EBeU,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",74,Graduate degree,Female,Other,"The pictures show the causes (smoke stacks and pollution) and impacts of climate change and global warming (cracked earth, less vegetation, polluted water). They make me feel sad.","The pictures show the impact of rising temperatures on the land,  the vegetation, animals and the world. It makes me sad and angry.",91,81,71,100,100,71,100,82,100,50,100,82,81,30,19,White or Caucasian,50,"$50,000-$74,999",98632,"Interesting, thanks for the links, plan to check them out.",0,0,0,0,2,1
1/9/24 4:10,1/9/24 4:39,IP Address,1772,R_6CaoUnXLAfq9uVu,anonymous,EN,0.800000012,"Yes, I am at least 18 years old and I want to participate",47,High school diploma,Male,Other,THE FIRST IMAGE IS THAT OF SCORCHED EARTH CAUSED BY ALL OF THE POLLUTION FROM FACTORIES. IT MAKES ME FEEL SAD FOR OUR PLANET. THE SECOND IMAGE IS THAT OF A DRIED UP LAKE. IT MAKES ME SAD FOR THE AQUATIC LIFE THAT HAS DIED. THE THIRD IMAGE IS SHOWING THAT WE HOLD WHAT HAPPENS TO OUR PLANET IN THE PALM OF OUR HANDS. IT GIVES ME HOPE. THE NEXT TWO IMAGES ARE OF THE POLLUTION CAUSED BY FACTORIES. THEY MAKE ME FEEL SAD FOR OUR PLANET. THE NEXT IMAGE IS THAT OF WHAT COULD HAPPEN TO HALF OF OUR PLANET IF WE DO NOT CHANGE OUR WAYS ABOUT POLLUTION. IT MAKES ME FEEL CONCERNED. THE NEXT IMAGE IS THAT OF NEW LIFE GROWING IN A LIGHT BULB. IT SEEMS TO REPRESENT THAT NEW LIFE CAN COME FROM NEW IDEAS. I FEEL HOPEFUL. THE NEXT IMAGE IS THAT OF NATURE TOUCHING SCORCHED EARTH. IT GIVES ME HOPE. THE NEXT IMAGE SHOWS A KANGAROO HAVING TO SURVIVE IN THE MIDST OF FACTORY POLLUTION. IT MAKES ME SAD. THE FINAL IMAGE SHOWS A LEAF WITH THE LEFT SIDE BURNED AMIDST SCORCHED EARTH AND THE RIGHT SIDE THRIVING AMIDST A POLLUTION FREE EARTH. IT GIVES ME HOPE THAT WE CAN TURN THINGS AROUND.,THEY ALL SHOW DIFFERENT VARIATIONS OF HOW POLLUTION IS DESTROYING OUR PLANET AND THAT WE AS PEOPLE HOLD THE WORLD IN OUR HANDS AND CAN CHANGE THINGS FOR THE BETTER.,100,95,95,100,100,96,100,95,100,85,100,95,84,100,15,White or Caucasian,25,"$25,000-$49,999",31088,"I  FOUND THIS SURVEY TO BE BRIEF, ENJOYABLE AND EDUCATIONAL.",0,0,0,0,2,1
1/9/24 4:11,1/9/24 4:47,IP Address,2159,R_7psc5FHeETCkgD4,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",41,College degree,Female,Other,"These photos depot change, moving from one gilded dimension to a bright one; they speak of possibilities in a change of perspective ","Photos of the earth that have been enhanced.  They add excitement, vision, inspiration to the mind. ",16,6,16,71,82,16,81,66,75,1,100,50,64,25,0,White or Caucasian,77,"$50,000-$74,999",28306,,0,0,0,0,2,1
1/9/24 4:13,1/9/24 4:18,IP Address,296,R_5a8tyD7ilDj54NH,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",35,Some college,Male,Other,The world is what I see I think it's about everyone in the world so there's man screens for everything,It shoes maps an different parts if the world an different places where other people live.          ,100,91,100,100,100,96,95,100,100,95,100,100,96,81,0,Asian,11,"$25,000-$49,999",77550,Great survey,0,0,0,0,1,1
1/9/24 4:15,1/9/24 4:19,IP Address,217,R_12tYX6kRZXZS0MY,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",26,College degree,Female,Other,Earthy with all the greens and blues and i am not sure what else I don’t know why you have to type out 100 words here ,"I like the colors so they make me feel calm and collected and happy I guess I’m just typing more
so this goes away",71,0,0,0,0,47,84,71,0,0,100,0,0,48,0,White or Caucasian,0,"$50,000-$74,999",61550,,0,0,0,0,1,1
1/9/24 4:17,1/9/24 4:22,IP Address,327,R_5jlRlN9c5CMetJn,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",45,Graduate degree,Female,Other,worry and concern about climate change and what life on Earth will be like in the future. This seems relevant to current times,It seems to address climate change and impact on planet Earth. It shows burning images which is relevant to rising temperatures.,81,86,87,92,83,97,77,91,89,89,89,99,90,0,19,Asian,26,"$150,000 or more",07039,,0,0,0,0,2,1
1/9/24 4:18,1/9/24 4:27,IP Address,577,R_3gOQbxM8b1GrHJV,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",71,High school diploma,Female,Other,That women are voicing their opinions of what's happening in the world now of all ages.women have come a long ways,Sad that the worlds climate has changed so much for the bad and endangering the polor bears habitat ,100,29,100,100,100,50,100,76,100,3,100,79,50,100,0,White or Caucasian,100,"$25,000-$49,999",77040,I thought it has a lot of information,0,0,0,0,1,1
1/9/24 4:19,1/9/24 4:23,IP Address,267,R_3QxyctYAF0ZbZ1w,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",31,High school diploma,Male,Other,The world is in my hands and the difference of the two meanings are totally different from each other ,Global warming it shows the world is coming to the end and the beginning of time very important to the people ,82,82,73,74,84,77,72,72,65,69,80,73,72,65,70,Black or African American,62,"$50,000-$74,999",63106,,0,0,0,0,2,1
1/9/24 4:19,1/9/24 4:33,IP Address,869,R_6QzZ6eW68vYErzo,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",46,College degree,Female,Other,"I see a small world, with unpopular images (voting for the elderly, a red haired women, a rally, etc.), The images give a sense of sadness, loneliness, and being overwhelmed. ","Images depict global warming and its effects on the planet, and the people and animals within it. It’s a sad and scary reality. ",94,76,62,59,100,80,100,100,100,59,100,36,66,57,36,White or Caucasian,59,"$25,000-$49,999",43613,,0,0,0,0,1,1
